application_id,loan_id,vintage,split,utilization,late_payments,debt_to_income,bureau_age_months,income_band,audit_group,channel,raw_pd,calibrated_pd,challenger_pd,lgd,ead,observed_default,reason_codes,provenance
SYN-APP-04414,SYN-LOAN-04414,2029-11,train,0.8454,1,0.5667,174,lower,Synthetic group A,partner,0.362448,0.323705,0.321286,0.6038,10371,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04415,SYN-LOAN-04415,2029-11,train,0.0843,4,0.5124,32,upper,Synthetic group B,partner,0.137838,0.130541,0.132327,0.3979,18689,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04416,SYN-LOAN-04416,2029-11,train,0.0522,3,0.5565,38,middle,Synthetic group C,direct,0.115666,0.111473,0.115734,0.5202,28432,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04417,SYN-LOAN-04417,2029-11,train,0.8537,3,0.1856,161,middle,Synthetic group A,partner,0.349249,0.312355,0.301311,0.454,19549,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04418,SYN-LOAN-04418,2029-11,train,0.9614,0,0.1617,137,upper,Synthetic group B,direct,0.144859,0.136579,0.14443,0.356,17554,false,HIGH_UTILIZATION,synthetic
SYN-APP-04419,SYN-LOAN-04419,2029-11,train,0.0809,2,0.5417,72,upper,Synthetic group C,direct,0.057108,0.061113,0.070542,0.3646,28165,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04420,SYN-LOAN-04420,2029-11,train,0.2872,2,0.2289,180,upper,Synthetic group B,direct,0.045678,0.051283,0.057276,0.6615,9045,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04421,,2029-11,train,0.9177,2,0.3516,148,lower,Synthetic group C,direct,0.471471,0.417465,0.401379,0.3184,8207,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04422,SYN-LOAN-04422,2029-11,train,0.5271,2,0.5725,82,middle,Synthetic group A,marketplace,0.234365,0.213554,0.216571,0.3611,13968,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04423,SYN-LOAN-04423,2029-11,train,0.4288,1,0.5441,43,upper,Synthetic group A,partner,0.112939,0.109128,0.12008,0.4012,24827,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04424,SYN-LOAN-04424,2029-11,train,0.7368,2,0.5102,63,highest,Synthetic group B,marketplace,0.252971,0.229555,0.233127,0.5014,26470,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04425,SYN-LOAN-04425,2029-11,train,0.3658,0,0.1884,49,upper,Synthetic group C,direct,0.040146,0.046526,0.053356,0.3505,22961,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04426,,2029-11,train,0.7951,4,0.5062,179,lower,Synthetic group B,direct,0.608895,0.53565,0.509558,0.3795,16685,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04427,SYN-LOAN-04427,2029-11,train,0.1841,2,0.08,12,upper,Synthetic group C,marketplace,0.053267,0.05781,0.057422,0.3146,22910,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04428,SYN-LOAN-04428,2029-11,train,0.4348,1,0.1262,53,lower,Synthetic group A,direct,0.129292,0.123191,0.12198,0.2847,15166,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04429,SYN-LOAN-04429,2029-11,train,0.2254,0,0.5313,165,highest,Synthetic group B,direct,0.021113,0.030157,0.045012,0.5254,26502,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04430,,2029-11,train,0.8663,1,0.6839,155,lower,Synthetic group A,direct,0.433439,0.384757,0.379656,0.4135,27468,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04431,,2029-11,train,0.9193,3,0.5843,95,middle,Synthetic group A,direct,0.593078,0.522047,0.501582,0.4154,17237,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04432,SYN-LOAN-04432,2029-11,train,0.138,1,0.6549,87,highest,Synthetic group C,marketplace,0.03917,0.045686,0.060629,0.3213,9092,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04433,SYN-LOAN-04433,2029-11,train,0.0785,0,0.4385,139,middle,Synthetic group B,partner,0.022346,0.031217,0.04091,0.3349,17465,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04434,,2029-11,train,0.8717,4,0.6056,17,upper,Synthetic group B,partner,0.67143,0.58943,0.561923,0.4395,24149,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04435,,2029-11,train,0.9297,4,0.3594,111,lower,Synthetic group C,direct,0.715101,0.626987,0.590367,0.3119,1754,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04436,SYN-LOAN-04436,2029-11,train,0.3671,4,0.4441,97,upper,Synthetic group B,partner,0.207977,0.19086,0.189928,0.5739,5723,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04437,,2029-11,train,0.5239,3,0.6514,93,lower,Synthetic group A,direct,0.4376,0.388336,0.375869,0.4814,14237,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04438,SYN-LOAN-04438,2029-11,train,0.0426,4,0.4703,98,lower,Synthetic group A,marketplace,0.176638,0.163908,0.160512,0.4806,25028,true,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04439,,2029-11,train,0.7807,2,0.6117,27,lower,Synthetic group B,direct,0.57686,0.508099,0.487246,0.3541,18353,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04440,,2029-11,train,0.9171,3,0.5025,106,middle,Synthetic group C,direct,0.553711,0.488191,0.468945,0.5866,17090,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04441,SYN-LOAN-04441,2029-11,train,0.0579,1,0.1172,124,middle,Synthetic group A,direct,0.022008,0.030927,0.031924,0.5033,12032,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04442,SYN-LOAN-04442,2029-11,train,0.9502,0,0.1882,65,middle,Synthetic group A,direct,0.230528,0.210254,0.211226,0.6012,26808,false,HIGH_UTILIZATION,synthetic
SYN-APP-04443,SYN-LOAN-04443,2029-11,train,0.4524,4,0.2119,158,lower,Synthetic group C,direct,0.289311,0.260807,0.248379,0.6897,7964,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04444,,2029-11,train,0.8952,1,0.6646,154,lower,Synthetic group B,marketplace,0.449377,0.398464,0.392011,0.5947,22860,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04445,SYN-LOAN-04445,2029-11,train,0.4735,1,0.4567,72,middle,Synthetic group A,direct,0.132279,0.12576,0.133581,0.3114,27265,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04446,SYN-LOAN-04446,2029-11,train,0.1728,1,0.4484,29,middle,Synthetic group B,direct,0.067719,0.070239,0.077984,0.4021,15566,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04447,SYN-LOAN-04447,2029-11,train,0.3037,4,0.2592,69,upper,Synthetic group A,direct,0.159095,0.148821,0.146145,0.4512,5439,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04448,SYN-LOAN-04448,2029-11,train,0.2286,0,0.2896,63,upper,Synthetic group C,partner,0.029164,0.037081,0.045017,0.4559,24935,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04449,SYN-LOAN-04449,2029-11,train,0.0991,3,0.3949,82,middle,Synthetic group B,partner,0.092156,0.091255,0.09418,0.5965,29688,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04450,SYN-LOAN-04450,2029-11,train,0.1735,1,0.259,92,middle,Synthetic group C,partner,0.041973,0.048097,0.053144,0.5378,22240,true,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04451,SYN-LOAN-04451,2029-11,train,0.2147,0,0.4685,13,middle,Synthetic group C,marketplace,0.055966,0.06013,0.070163,0.4343,22713,false,SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04452,SYN-LOAN-04452,2029-11,train,0.7603,2,0.3938,85,middle,Synthetic group A,direct,0.323558,0.29026,0.285158,0.6027,4099,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04453,SYN-LOAN-04453,2029-11,train,0.2552,1,0.6155,43,upper,Synthetic group B,marketplace,0.076883,0.078119,0.090904,0.4282,18823,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04454,SYN-LOAN-04454,2029-11,train,0.0847,4,0.2616,95,lower,Synthetic group B,direct,0.156733,0.14679,0.140438,0.3741,23169,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04455,SYN-LOAN-04455,2029-11,train,0.6683,0,0.4028,29,middle,Synthetic group A,direct,0.165575,0.154394,0.161457,0.4473,19244,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04456,SYN-LOAN-04456,2029-11,train,0.3539,1,0.3966,165,middle,Synthetic group B,marketplace,0.063394,0.066519,0.076549,0.3958,6679,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04457,SYN-LOAN-04457,2029-11,train,0.4902,1,0.4397,177,upper,Synthetic group A,partner,0.072171,0.074067,0.086916,0.4456,16670,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04458,SYN-LOAN-04458,2029-11,train,0.1826,3,0.659,54,middle,Synthetic group A,direct,0.172423,0.160284,0.164676,0.6075,27643,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04459,SYN-LOAN-04459,2029-11,train,0.1302,2,0.5875,9,upper,Synthetic group B,marketplace,0.087682,0.087406,0.096284,0.572,16738,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04460,SYN-LOAN-04460,2029-11,train,0.6874,1,0.6407,86,middle,Synthetic group A,partner,0.259829,0.235453,0.240939,0.5995,19249,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04461,SYN-LOAN-04461,2029-11,train,0.4549,1,0.588,149,middle,Synthetic group C,direct,0.112296,0.108575,0.121193,0.2982,5190,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04462,SYN-LOAN-04462,2029-11,train,0.3105,1,0.5779,97,upper,Synthetic group A,partner,0.070023,0.07222,0.085612,0.3455,10500,false,HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04463,SYN-LOAN-04463,2029-11,train,0.9479,0,0.4102,39,lower,Synthetic group A,marketplace,0.413739,0.367815,0.358761,0.4558,16156,false,HIGH_UTILIZATION|LOWER_INCOME_BAND,synthetic
SYN-APP-04464,SYN-LOAN-04464,2029-11,train,0.535,3,0.1457,150,upper,Synthetic group B,marketplace,0.133738,0.127015,0.127731,0.3171,1862,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04465,,2029-11,train,0.8959,2,0.2461,25,lower,Synthetic group B,marketplace,0.542382,0.478448,0.453128,0.4189,8084,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04466,SYN-LOAN-04466,2029-11,train,0.7098,3,0.1034,63,upper,Synthetic group C,partner,0.258648,0.234437,0.226458,0.4089,3244,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04467,SYN-LOAN-04467,2029-11,train,0.268,1,0.2431,137,upper,Synthetic group B,direct,0.034696,0.041839,0.048799,0.4148,1995,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04468,SYN-LOAN-04468,2029-11,train,0.8587,0,0.1357,127,middle,Synthetic group B,direct,0.142009,0.134128,0.1397,0.5691,22810,false,HIGH_UTILIZATION,synthetic
SYN-APP-04469,SYN-LOAN-04469,2029-11,train,0.9473,0,0.2151,99,highest,Synthetic group B,direct,0.137796,0.130505,0.140098,0.5679,3337,false,HIGH_UTILIZATION,synthetic
SYN-APP-04470,SYN-LOAN-04470,2029-11,train,0.5611,1,0.6494,148,lower,Synthetic group A,direct,0.231118,0.210761,0.216669,0.6741,1702,true,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04471,SYN-LOAN-04471,2029-11,train,0.7529,3,0.3497,93,middle,Synthetic group B,direct,0.393839,0.350701,0.338275,0.569,5362,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04472,SYN-LOAN-04472,2029-11,train,0.088,1,0.3204,129,highest,Synthetic group A,direct,0.018534,0.027939,0.035059,0.6511,10421,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04473,SYN-LOAN-04473,2029-11,train,0.1816,4,0.364,134,middle,Synthetic group B,partner,0.133565,0.126866,0.126912,0.6077,8559,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04474,SYN-LOAN-04474,2029-11,train,0.8128,0,0.5607,8,middle,Synthetic group A,marketplace,0.291801,0.262949,0.265862,0.6979,3704,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04475,SYN-LOAN-04475,2029-11,train,0.6758,0,0.2949,100,lower,Synthetic group C,direct,0.173004,0.160783,0.164537,0.5272,26316,true,LOWER_INCOME_BAND,synthetic
SYN-APP-04476,SYN-LOAN-04476,2029-11,train,0.2681,2,0.3299,103,middle,Synthetic group B,partner,0.085307,0.085364,0.090231,0.2942,5381,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04477,SYN-LOAN-04477,2029-11,train,0.7192,1,0.6876,85,lower,Synthetic group C,marketplace,0.395527,0.352153,0.347761,0.5699,25590,true,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04478,SYN-LOAN-04478,2029-11,train,0.9594,0,0.2107,122,upper,Synthetic group A,marketplace,0.160387,0.149932,0.157687,0.6828,5805,false,HIGH_UTILIZATION,synthetic
SYN-APP-04479,SYN-LOAN-04479,2029-11,train,0.0545,2,0.099,95,upper,Synthetic group B,partner,0.027309,0.035486,0.035492,0.4648,15003,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04480,SYN-LOAN-04480,2029-11,train,0.5775,2,0.1038,31,middle,Synthetic group C,direct,0.188258,0.173902,0.169605,0.4858,1593,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04481,,2029-11,train,0.9366,4,0.387,49,middle,Synthetic group B,partner,0.682709,0.59913,0.566138,0.4327,15404,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04482,SYN-LOAN-04482,2029-11,train,0.1082,1,0.4713,43,upper,Synthetic group B,direct,0.042243,0.048329,0.057698,0.6836,16024,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04483,SYN-LOAN-04483,2029-11,train,0.2641,3,0.6556,62,upper,Synthetic group A,direct,0.162378,0.151645,0.15828,0.6518,25564,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04484,,2029-11,train,0.774,4,0.4733,141,middle,Synthetic group A,partner,0.506738,0.447795,0.429253,0.4322,2564,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04485,SYN-LOAN-04485,2029-11,train,0.5134,4,0.5545,147,upper,Synthetic group A,direct,0.279041,0.251975,0.250436,0.4496,17281,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04486,SYN-LOAN-04486,2029-11,train,0.4544,3,0.1377,139,upper,Synthetic group A,marketplace,0.111362,0.107771,0.108753,0.5759,25632,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04487,SYN-LOAN-04487,2029-11,train,0.8883,3,0.3134,92,highest,Synthetic group B,partner,0.356633,0.318704,0.310971,0.6925,29829,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04488,SYN-LOAN-04488,2029-11,train,0.4696,0,0.2176,88,middle,Synthetic group C,marketplace,0.063006,0.066186,0.073677,0.3221,8324,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04489,SYN-LOAN-04489,2029-11,train,0.8383,2,0.5417,144,middle,Synthetic group B,marketplace,0.368233,0.32868,0.324986,0.3502,13266,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04490,,2029-11,train,0.9456,2,0.3663,32,upper,Synthetic group A,partner,0.428813,0.380779,0.369246,0.3647,25452,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04491,SYN-LOAN-04491,2029-11,train,0.3897,3,0.6408,10,middle,Synthetic group C,partner,0.31092,0.279392,0.275128,0.5762,17790,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04492,SYN-LOAN-04492,2029-11,train,0.8139,1,0.1339,51,highest,Synthetic group A,partner,0.150391,0.141337,0.145334,0.6517,18374,false,HIGH_UTILIZATION,synthetic
SYN-APP-04493,SYN-LOAN-04493,2029-11,train,0.7729,2,0.4119,49,middle,Synthetic group C,marketplace,0.370229,0.330397,0.321979,0.351,22408,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04494,SYN-LOAN-04494,2029-11,train,0.8746,0,0.6264,17,upper,Synthetic group C,partner,0.283217,0.255567,0.262039,0.4155,9707,false,HIGH_UTILIZATION|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04495,SYN-LOAN-04495,2029-11,train,0.5983,0,0.2955,153,lower,Synthetic group B,direct,0.118347,0.113779,0.120853,0.5993,14356,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04496,SYN-LOAN-04496,2029-11,train,0.1263,4,0.4808,112,upper,Synthetic group C,partner,0.112045,0.108359,0.112297,0.6305,22171,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04497,,2029-11,train,0.9357,3,0.1759,109,lower,Synthetic group C,direct,0.569194,0.501507,0.472772,0.6185,25783,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04498,SYN-LOAN-04498,2029-11,train,0.241,4,0.4261,41,lower,Synthetic group C,direct,0.315233,0.283101,0.270207,0.3457,24388,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04499,SYN-LOAN-04499,2029-11,train,0.9196,2,0.557,153,middle,Synthetic group B,partner,0.42281,0.375616,0.369089,0.5788,12389,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04500,SYN-LOAN-04500,2029-11,train,0.3975,3,0.4761,159,lower,Synthetic group B,direct,0.24402,0.221857,0.219205,0.2888,5639,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04501,SYN-LOAN-04501,2029-11,train,0.5238,1,0.1517,32,lower,Synthetic group B,direct,0.179196,0.166108,0.16287,0.4431,7290,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04502,,2029-11,train,0.6419,3,0.6115,103,lower,Synthetic group A,marketplace,0.502306,0.443983,0.427038,0.3577,3659,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04503,SYN-LOAN-04503,2029-11,train,0.1205,1,0.2031,76,middle,Synthetic group C,marketplace,0.035629,0.042641,0.045826,0.4566,21523,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04504,SYN-LOAN-04504,2029-11,train,0.2187,1,0.4681,154,middle,Synthetic group A,direct,0.049361,0.054451,0.065113,0.4065,2213,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04505,,2029-11,train,0.7735,3,0.5878,51,upper,Synthetic group C,direct,0.460093,0.40768,0.396117,0.484,24742,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04506,SYN-LOAN-04506,2029-11,train,0.1107,3,0.5195,126,lower,Synthetic group B,direct,0.141781,0.133932,0.136038,0.3931,21292,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04507,SYN-LOAN-04507,2029-11,train,0.0546,2,0.1905,106,lower,Synthetic group A,marketplace,0.059916,0.063528,0.063111,0.6153,4759,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04508,SYN-LOAN-04508,2029-11,train,0.4609,2,0.58,59,lower,Synthetic group C,marketplace,0.3057,0.274902,0.270788,0.6829,17414,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04509,,2029-11,train,0.96,2,0.5504,171,middle,Synthetic group A,marketplace,0.432671,0.384097,0.377278,0.5262,26222,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04510,SYN-LOAN-04510,2029-11,train,0.7055,1,0.2853,27,lower,Synthetic group C,partner,0.315108,0.282993,0.274811,0.4684,16630,false,LOWER_INCOME_BAND,synthetic
SYN-APP-04511,SYN-LOAN-04511,2029-11,train,0.0464,0,0.1583,136,highest,Synthetic group C,partner,0.008484,0.019296,0.022317,0.6458,16347,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04512,SYN-LOAN-04512,2029-11,train,0.1413,3,0.1692,126,upper,Synthetic group A,direct,0.051092,0.055939,0.057288,0.3477,26456,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04513,SYN-LOAN-04513,2029-11,train,0.0954,0,0.4144,28,middle,Synthetic group A,direct,0.035014,0.042112,0.050393,0.3075,10236,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04514,,2029-11,train,0.6452,4,0.2422,134,lower,Synthetic group B,direct,0.454271,0.402673,0.380316,0.5116,21089,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04515,SYN-LOAN-04515,2029-11,train,0.7332,3,0.3964,166,upper,Synthetic group A,marketplace,0.269087,0.243415,0.242577,0.3448,27950,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04516,SYN-LOAN-04516,2029-11,train,0.3401,2,0.5795,147,upper,Synthetic group A,direct,0.093183,0.092137,0.104112,0.3735,16382,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04517,,2029-11,train,0.566,4,0.518,81,lower,Synthetic group A,direct,0.540735,0.477032,0.452985,0.4782,16633,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04518,SYN-LOAN-04518,2029-11,train,0.1355,4,0.5165,58,upper,Synthetic group B,marketplace,0.144522,0.136289,0.138528,0.5403,1680,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04519,SYN-LOAN-04519,2029-11,train,0.4473,3,0.5964,97,middle,Synthetic group C,marketplace,0.262898,0.238092,0.237841,0.4252,13081,false,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME,synthetic
SYN-APP-04520,SYN-LOAN-04520,2029-11,train,0.1851,1,0.6473,116,lower,Synthetic group A,marketplace,0.099316,0.097412,0.107832,0.5695,15736,true,HIGH_DEBT_TO_INCOME|LOWER_INCOME_BAND,synthetic
SYN-APP-04521,SYN-LOAN-04521,2029-11,train,0.548,1,0.3207,98,upper,Synthetic group A,direct,0.097523,0.09587,0.104485,0.3305,5319,false,NO_ADVERSE_SYNTHETIC_SIGNAL,synthetic
SYN-APP-04522,SYN-LOAN-04522,2029-11,train,0.2026,3,0.1953,9,middle,Synthetic group A,direct,0.124059,0.11869,0.115546,0.3408,5575,false,RECENT_LATE_PAYMENTS|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04523,SYN-LOAN-04523,2029-11,train,0.1154,4,0.3473,146,highest,Synthetic group C,partner,0.06544,0.068278,0.072557,0.4162,4830,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04524,,2029-11,train,0.885,3,0.4615,21,lower,Synthetic group A,partner,0.703501,0.617011,0.583239,0.3762,26261,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04525,SYN-LOAN-04525,2029-11,train,0.5816,3,0.5462,17,upper,Synthetic group C,partner,0.341677,0.305842,0.299928,0.2806,21741,true,RECENT_LATE_PAYMENTS|HIGH_DEBT_TO_INCOME|SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04526,SYN-LOAN-04526,2029-11,train,0.1765,4,0.4087,30,upper,Synthetic group B,direct,0.15594,0.146108,0.1453,0.3287,7193,true,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04527,SYN-LOAN-04527,2029-11,train,0.6978,4,0.1343,139,middle,Synthetic group C,marketplace,0.342698,0.30672,0.2921,0.4758,12868,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04528,,2029-11,train,0.892,4,0.3577,180,lower,Synthetic group C,direct,0.629225,0.553134,0.523177,0.4217,27630,true,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04529,,2029-11,train,0.8047,4,0.2478,28,upper,Synthetic group A,marketplace,0.496658,0.439125,0.41614,0.2811,22163,false,HIGH_UTILIZATION|RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04530,SYN-LOAN-04530,2029-11,train,0.4025,4,0.1648,117,upper,Synthetic group B,direct,0.156036,0.146191,0.143102,0.6507,27825,false,RECENT_LATE_PAYMENTS,synthetic
SYN-APP-04531,,2029-11,train,0.686,4,0.3618,124,lower,Synthetic group B,marketplace,0.53505,0.472143,0.446683,0.3941,27733,false,RECENT_LATE_PAYMENTS|LOWER_INCOME_BAND,synthetic
SYN-APP-04532,SYN-LOAN-04532,2029-11,train,0.0528,0,0.1047,13,highest,Synthetic group A,direct,0.013096,0.023263,0.024609,0.639,26712,false,SHORT_BUREAU_HISTORY,synthetic
SYN-APP-04533,SYN-LOAN-04533,2029-11,train,0.1247,0,0.578,57,middle,Synthetic group A,direct,0.042144,0.048244,0.060692,0.4651,14211,false,HIGH_DEBT_TO_INCOME,synthetic
